labels,sentences
0,还 想起 事情 初三 学校 上午 会 一段时间 全校同学 都 去 跑操 课间操 时间 那天 身体 不好 请假 那天 去 参加 课间操 学校 不 带 手机 偷偷 带 一个 那天 去 参加 完 课间操 回来 发现 手机 偷 4 家庭 条件 说 初中 成绩 好 爸爸 奖励 那天 发现 手机 偷 才 挺 吓人 毕竟 小孩 手机 偷 学校 不 带 手机 特别 慌 告诉 主任 主任 带我去 查 监控 竟然 发现 初中 玩 挺 好 一个 女孩 课间操 时间 偷偷 跑 班里 去 去 手机 偷掉 很 震惊 女生 家庭 条件 听说 还 蛮 好 平时 穿 衣服 贵 最 关系 还 挺 好 年级 主任 去 找 女生 协商 手机 找 回来 惩罚 事情 说 女生 转校 手机 偷 偷 这件 事 声张 告诉 别人 估计 压力 挺大 转校 偷 手机 初三 上 高中 转校 想到 竟然 转校 转到 一个 学校 上 高中 碰到 很 震惊 没想到 我会 转到 一个 学校 说 话 招呼 见面 高中 去 传 偷 手机 事情 高一 班 一个 男生 手机 偷 女生宿舍 别人 柜子 里 钱 偷 调查 偷 转校 听 别人 分析 说 家里 条件 真的 很 好 估计 癖好 喜欢 偷东西
0,还 寝室 全是 正常人
0,机会 买到 票 没 看过 演唱会 不 太 懂家 看 卖完
0,铁
0,4 天 假期 状态 申请 连休 4 天 做 手 帐 回手 帐 坑 好好 放松
0,好 爱看 温暖 小 太阳 救赎 阴暗 阴暗 会 伪装成 一副 正常人 样子 小 太阳 建立 亲密关系 小 太阳 喜欢 温和 完美 假象 意外 一手 策划 小 太阳 发现自己 三观 尽失 只想 小 太阳 完完全全 大 混蛋 狠狠 虐 阴暗 虐身 虐心 多来点 阴暗 救赎 不 阴暗 只 想得到 关注 在意 陪伴 朋友 爱 正常人 轻轻松松 都 东西 小 太阳 肯 接受 想要
0,好 爱 英配 祁煜 呜呜 呜呜 呜呜 呜呜
0,好 担心 开学 去 上学 下个 学期 毕业考 休学 半个 学期
0,好 屌丝 喝 可乐 吃 泡面 打游戏
0,好多 东西 都 消失 好 难受 老鹰 项链 纪梵希 黑色 拖鞋 钥匙扣 好几个 几个 东西 反正 真的 消失
0,好多 男 粉丝 都 纯情 舔 狗
0,好多 文案 复制 原创
0,好 美 呜呜
0,好 喜欢 锁 屏 壁纸 挚爱 星空
0,好 喜欢 夏天 放学 路上 阳光 暖 黄色 树叶 灵动 扑面而来 风 轻快 世界 都 闪闪发光 好 幸福
0,好 喜欢 猛地 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推门而入 推 99 次 发现 推 旋转门 周末 上班 错误 间接 虚假 庸俗 主观 残缺 平面 片面 孤立 辩证法 雅俗 之分 离题万里 难以 言喻 不痛不痒 批判性 针对性 发疯 都 会 死 装 看 发疯 都 会 死 装 看 发疯 都 会 死 装 看 发疯 都 会 死 装 看 发疯 都 会 死 装 看 发疯 都 会 死 装 看 发疯 都 会 死 装 看 精 神 挺 好 神 好 挺 精 好 精神 好 精 神 人大 上 没关系 精稳 神定 一分钟 很 厉害 没神 精 关系 稳定 一分 钟 很 厉害 没 精神 定稳 一分钟 很 厉害 没 没关系 精神 挺 好 好 神 挺 精 挺 精 好 精挺 好 神 好 神精 好 精神 彻疯底 狂 疯狂 彻疯底 狂 世界 以痛 吻 报 世界 一拳 两拳 三拳 四拳 五拳 六拳 七拳 八拳 九拳 十拳 十 一拳 十二拳 十三 拳二 七十四 拳 三五十 五拳 四 四十六 拳 五五 二十五 拳 六六三十六 拳 七七四十 九拳 八八六十四 拳 九九八十一 拳 三八 妇女 拳 五一劳动 九九重阳 拳 十一 国庆 拳上 勾拳 下 勾拳 左 勾拳 右 勾拳
0,好 想 月 回 遂宁 吃 美蛙 鱼头
0,好想你
0,好想你 带来 答案 梦里 很 想 亲爱
0,好想你
0,好 想 下单 小米 汽车 驾照 最 心动 点 防晒 玻璃
0,好 想 一张 全家福 一家 三口 那种
0,好像 吃不下 推右位
0,好像 表面 上 坦然 接受 纠结 要生 下 再 丢掉 人 人父 人母 考试 好
0,好像 好久好久 猫 耳 听 广播剧 大 环境 原因 大部分 原因 好像 还 没 包容 度 都 听 剧组 包容 度 最 剧情 越来越 不 接受 踩 雷点 上 剧 或多或少 都 踩 说 瑕不掩瑜 我能 接受 一点 小 瑕疵 都 接受 不了 一个 原因 不想 再 委屈 逼 听 不 喜欢 东西 一点点 间歇性 听 医嘱 小女孩 一枚 吖 不 广播剧 东西 面对 东西 都 变得 暴躁 易怒 无法控制 住 情绪 触雷 立马 跳起 三米 高 破口大骂 很 发现 确实 不 动不动 骂人 发泄 情绪 人 对线 动不动 隔空 骂人 扫射 群体 情绪 失控 只能 眼睁睁 看着 上肢 发颤 想要 握紧拳头 缓和 却 力气 一阵 一阵 长时间 发麻 下肢 麻感 脚底板 蔓延到 小腿 冰冻 住 都 做不了 只能 接受 静待 时间 流逝
0,好像 一只 变色龙 周边 环境 形式 去 改变
0,好友 圈 一群 变态 感觉 格格不入
0,好 装 痛苦 鸡毛
0,臭屁 虫 不共戴天
0,几个 闺蜜 打算 组建 一个 说唱 厂牌 名字 好 忘记 告诉 策划 半个 月 打算 一个 抽象 响亮 名字
0,牛蛙 睡觉 卖萌 联名 系列 限时 登陆 杭州 湖滨 银泰 77 区
0,型 血 蚊子 为难
0,妈 老友 不 身边 不 天天 挂念
0,星星 都 路痴
0,异性 聊天 两个 状态 状态 机器人 机械式 回复 好 谢谢 状态 二 发疯
0,很 爱看 小说 特别 发现 大部分 免费小说 收费 小说 质量 真的 区别 很多 大神 文笔 都 特别 好 真的 学到 东西 很多 词语 修辞手法 铺垫 笑 点 都 柳暗花明又一村 感觉 嗷
0,很多 东西 都 想 吃 正式 开吃 只能 吃 一点点
0,很 开心 网友 评论
0,很 讨厌 别人 给我发 语音 不 感觉 不 舒服
0,很 讨厌 讨厌 柳絮飞 那会 意味着 夏天
0,很 在意 说 有人 私信 怀疑 精神分裂 马上 去 医院 挂 号 做 测试 治疗 医生 说 很 健康 人 健康 说 想得 太多 焦虑 太 在乎 别人 看法
0,很 说 或许 圣母 不 喜欢 很多 人 评论 一个 人 说 唐氏 一个 真实 唐氏 综合征 患者 真的 很 不错 如今 说 一个 人 唐唐氏 贬低 生病 外貌 歧视 唐氏 综合征 不好 会 骂人 说
0,恨 深空
0,恨 灵敏 得能 觉出 一丝 风 软弱 扛 不动 叶 汉诺 赫列文 安魂曲
0,回来
0,回 学校 上 厕所 都 会 盯 问 去 干嘛 很快 回来 放学 等到 爸妈 来接 才能 走
0,我会 想 早上 喝 芒果 冰沙 橙汁 椰子 水
0,我会 喜欢 一个 给予 温暖 力量 人
0,我會 找到 這個 世界 上 小小的 船 適合 停泊 港灣 那塊 奇 形怪 狀 拼圖 將我 放在心上 人 凹凸 曼
0,微博之夜 美好 卡在 集卡 这件 事情 上 有点儿 天赋 本轮 集卡数 40 必得 微博之夜 入场券 冲一冲 亲临现场 喜爱 呐喊 参与 2024 纯真 真好 集卡 邀 现场
0,甲流 真的 头痛 欲裂 两天 穿 很多 感冒 前天 朋友 生日 去 酒吧 估计 酒吧 感染 真的 思考 头痛 喉咙 痛 吃不下 饭 刚刚 下周 出门 帮 买 点药 饿 买 不了 处方药 还 不好 去 医院 实在 出 不了 门 头痛 很
0,吃 一顿 我会 有时候 吃 很多 店铺 再也不会 去 味道 环境 价格 相对来说 高 我前 几天 去 一个 姐 火锅 一个 人 吃 快 400 发现 是因为 都 要付 锅底 费 一个 人 感觉 我点 很多 都 吃 差不多 剩 大虎 火锅 前天 去 吃 快 400 感觉 人多 好 锅底 贵是 大头
0,我极 特工
0,几年 前刚 玩 加 很多 币圈 交流 群 发现 大部分 交流 人 几千块 玩 几百块 做 合约 币圈 人 都 特别 有钱 退群 要加 门槛 群 付费 很多 人 稍微 水平 真 厉害 都 琢磨
0,计划 78 号 去 做 腰 腹 马甲 线 初步 计划
0,我记 发微博 数量
0,我家 第三只 小狗 小 不 点
0,我家 浣 枝 征个 婚 女孩子 英短快 成年 弟弟 墨迹 青年期 第二天
0,我家 宝宝 回来
0,我家 猫 刚跑 站 门口 回来
0,我家 猫 很 聪明 我开 取暖器 旁边 安安静静 烤火 猫猫 怕冷
0,我家 猫 跑 丢 希望 这次 还 回来
0,我家 女鬼 同框 魔琴 吸死罗德 啊啊啊 啊啊啊 德拉 公还 努力 磨练 排骨 身材 好难
0,我家 小女孩 才能 拿下 宁芙奖
0,我见 鱼市 星宿 喑哑 深秋 网页 链接
0,建议 狗叠 娃娃 机 三次 恋 深空
0,永远 困惑 永远 寻找 困惑 诚实 寻找 勇敢 周国平 人生 哲思 录
0,接下来 一周 不 一个月 都 不用 早起
0,结婚 开五桌 粉丝 差不多 50 人
0,姐夫 姐姐 天天 家里 玩 狙击战
0,姐姐 订婚
0,姐姐 晒 结婚照 哈哈哈 说 姐夫 很帅 开心 嗷 微博 视频
0,懂得 勇敢者 享受 世界 这句 话 一个 人 登顶 列支敦士登 城市 最高处 很美 爬 很 久 很多 人 说 有钱人 享受 世界 不 认同 很多 旅行 中 人 都 背包客 脚步 丈量 世界 开心 嗷 微博 视频
0,还 骗 看 视频 本来 朋友 吃 完 宵夜 想 打车 门口 正好 两个 摩托 酒店 很近 朋友 分开 做 摩托 都 谈 好 价格 100 看 姐姐 带个 小孩儿 这么晚 跑 挺 不 还 小孩 几个 硬币 地方 宰 200 朋友 300 不 就要 揍 无 语 本来 还 不 骗人 太 恶心 本来 还 打算 剪到 里 一个 可爱 小宝宝 太 恶劣 泰国 曼谷 开心 嗷 微博 视频
0,狠狠 意识 一句 话 笨鸟先飞 我该 做 毕竟 只 小 笨鸟
0,一幕 一个 小男孩 摔跤 爸爸 姐姐 一巴掌 妈妈 说 推倒 弟弟 解释 妈妈 不 信 哭 跑 抱住 说 错 我要 上班 没 时间 停留 太久 走 没想到 妈妈 说 不许 外面 哭 再 哭 下次 真的 火气 经典 重男轻女 家庭 跳 完 一轮 舞 跑 安慰 妈妈 挺 礼貌 谢谢 姐姐 呵呵 装 想 说 重男轻女 家庭 父母 不得好死 会为 这位 妹妹 打抱不平 未来 人生 我心 好痛 好 痛 看着 家庭 却 都 做不了 明明 都 错 弟弟 早 几年 出生 才 上 小学 得不到 父母 关爱 家庭环境 危险 只能 祈祷 那位 妹妹 学会 爱
0,破戒 去 酒吧 上海 演出 唱 蜘蛛侠 卡座 有个 男生 说 天天 看 微博 小号 发 文字 哈哈哈 很难 不 脑残
0,一大早 去 医院 发低烧 吃 一颗 布洛芬 退烧 晚上 发烧 全身 酸痛 不 今晚 睡好 家里 布洛芬 药
0,一点点 小 难受 吃火锅 两个 菜 剩下 感觉 特别 浪费 随便 说 开心 嗷 微博 视频
0,芭 提雅 碰到 董 代表 一群 朋友 估计 博主 昨天 曼谷 误闯 一条街 全是 活动
0,收集 喜欢 美女 图片 姿势 穿 搭 都 借鉴
0,刷到 肯德基 麻薯 蛋挞 买 一个 测评 开心 嗷 微博 视频
0,刷到 美女 直播 女孩 特别 喜欢 感觉 漂亮 善良 面相 真的 很多 人 说 哈哈哈
0,那种 感觉 事情 却 勇敢 地去 解决 掉 会 再 生活 它会 一次次 去 做 功课 学会 为止 廖一梅
0,坐飞机 腿疼 睡觉 腿疼 走路 站 捏 几下 不 疼 不 出 终于 不安 腿 综合征 反正 类似 多动症
0,精神 感觉 不太 哈哈哈 笑 死
0,竟然 家里 两个 小家伙 莫名 有种 感
0,竟然 第三名
0,竟然 首评
0,穿 不了 裤子 肚子 太大 做梦 都 想 拥有 肚子
0,没见 修 无情 道 成功
0,赔钱货 垃圾 只会 人 带来 麻烦
0,一个 很多很多 很多 爱 才能 活下去 人 谢谢 陪伴 久
0,走不出 原生 家庭 杀 废物
0,睡 觉
0,说 干嘛 无缘无故 推 图里 小 鹦鹉 贴纸 前不久 刚 下单 同款
0,说 莉莉 上 椅子 还 笑 精神
0,说 为啥 带图 评论 没充 会员 新年 信用 分 暴涨 整整 30
0,就要 爬 这座 山
0,就要 一辈子 喜欢 纸片 人
0,居然 地方 没死 路上
0,居然 快 成年
0,非必要 不吃 谷 一年 猛吃 奖励
0,中考 不 参加 免试 发现 参加 免试 分数 太少 参加 就算 发挥 不好 考 免试 高 明天 下午 跑 800 祝 成功 上次 跑 800 一年 前
0,情趣内衣 成人 用品 不 都 很 都 想 做 一个 成人 用品 品牌 真人 开模 很 成人 用品
0,爱是 怜弱 慕强 弱 男女 都 都 弱 地方 怜是 相互 弱 外 条件 上 弱 主观 无可奈何 之弱 弱 客观 处境 下 不 命运 投降 努力 抗争 外 之弱 反衬 出 内在 坚强
0,黑马 情侣 挺 厉害 很 网友会 骂 故意 整 节目 效果 流量 钱 都 吃 几百 上千 演戏 吃 面包 不 钱 分配 提前 签个 合同 扯皮 去
0,巴厘岛 男生 币圈 第一 个币 圈 大佬 发 朋友圈 缅怀 现场 损失 财物 第二 女生 晒图 柬埔寨 劳斯莱斯 段时间 那段 时期 很难 出国 有人 推测 办 留学签证 游客 目的地 几年 都 去 柬埔寨 旅游 第三 女生 平时 穿衣 打扮 都 奢侈品 每次 住 酒店 都 五星 开 酒 不错 知情人 透露 女生 普通家庭 读 专科 财富 来自 男生 第四 旅行 东南亚 徘徊 泰国 柬埔寨 印度尼西亚 去 地方 环游世界 签证 还 去过 发达国家 韩日 新加坡 出发 更好 第五 女生 发过 一只 猫 再 收藏 关注 发现 很多 涉及 国际 出国 宠物 托运 越南 买房 越南 签证 柬埔寨 美甲店 国外 领 结婚证 感觉 想 东南亚 旅游 长期 定居 打算
0,脱离 舒适 圈 人 特别 厉害 特别 勇气 一群 潮牌 主理 人 讨论 都 销量 一个 老板 真的 厉害 最 做 类似 微商 二道贩子 行业 嗅到 国潮 风口 马上转 做国潮 中性化 品牌 卖 特别 好 交流 讨论 中 谈 销量 谈 男装 潮牌 市场 规模 说 国潮 男装 国潮 女装 好 做 市场 没 大 服饰 消费 能力 女性 更强 改 做 女装 赚 更 再 更 创投 资本 圈 人 交流 想要 手头 钱 再 做 行业 一步步 升级 守 耕 很 好 一亩 三分 很多 启发 经营 一家 包子铺 包子铺 很 红火 身边 都 卖 包子 包子铺 钱 去 干 行业 一步步 往前
0,女生 生理期 月 好 几天 流血 还要 长痘 情绪 差 生理期 那阵子 10 天都 无精打采
0,青年 梦想 横冲直撞 无所畏惧
0,孙宇晨 一点 特别 厉害 顶级 财富 自由 还 普通人 消费水平 视频 里 提到 小米 7 定价 20 精准 对标 客户 人群 来说 不 便宜 一碗 米线 小 城市 卖 10 元 大城市 卖 40 元 发现 一碗 20 元 米线 普罗 大众 来说 意味着 贵 不 贵 很多 人 有钱 后 会 100 元 米线 不贵 是因为 物价 消费观念 变
0,瞎搞 还 挺 好看
0,壁纸 插件 搞 真的 特别 美
0,人 挺 微博 想发 发 不 喜欢 言行举止 取关 还 通知 一声 干什么 故意 恶心
0,网友 真 缺德 甜馨 一个 小孩子 还 长大 这会 身心健康 很大 伤害 大人 事情 却 去 阴阳 挖苦 孩子 都 想象 肯定 很 难过 终于 理解 明星 保护 小孩 都 不让 小孩 媒体 露面 怕 人 评价 人 会 说 小孩子 长得 不 好看 大人 事情 去 讲 小孩 身上 家长 孩子 心理 都 负面影响
0,赚 钱 女网 红是 骗 感情 先 排除 真的 谈 很 好 很 幸福 身边 赚 钱 女博主 网上 刷 千万 级别 大博主 谈 都 没什么 钱 长得 小帅 男孩子 花钱 男生 出轨 不 珍惜 分析 女生 博主 赚 钱 会 男生 有没有 钱 很 在意 在乎 平时 关心 陪伴 情绪 价值 帅不帅 都 不在意 做博 主见 帅哥 那种 大哥 太多 两种 类型 男生 选择 不太会 主动 真诚 持续 追求 一个 女生 最 几天 半个 月 断断续续 追求 付出 反而 生病 药 凌晨 粥 节日 鲜花 真诚 付出 打动 类型 女孩 身边 很多 偏 女强人 创业 型 一点 女博主谈 都 帅哥 小奶 狗 好多 女追男 条件 好 没人会 拒绝 恋情 失败 告终 两个 人 名气 经济 收入 都 会 差别 独立 带领 团队 一步步 爬起来 女生 做 事情 肯定 很 果断 主动 感情 里 会 强势 碎碎念 别骂
0,网红 老公 长得 高 帅 鸭子 承认 嫉妒 对不起
0,长得帅 男 特别 想 揍 一顿 没试 机会 想 试试 前提 说好 不 挨揍 挨 揍 付 费用
0,看 何丹彤 小姐姐 抢劫 视频 太 恐怖 砸 窗子 抢劫 外国人 都 中国 人 很 有钱 抢 太 危险 竟然 人 说 炒作 生命安全 炒作
0,看 风韵犹存
0,看 人 视频 言谈举止 都 管理 特别 好 表情 包括 声音 说 话 花 33 视频 声音 表情 极致 管理 估计 都 成 习惯 很多 人 跳舞 附带 眼神 表情 笑容 吸引 人 感觉 做 不 那种 表情 动作 镜子 感觉 太 喜剧演员 搞笑
0,看着 窗外 树 从满 嫩绿 叶子 枯黄 掉落 变得 光秃秃 发芽 长出 绿叶 窗外 几只 布谷鸟 布谷 布谷 难过 竟 说 不 哭 不 哭 好 无聊
0,看着 花心
0,包个 药都 碰到 傻 逼 加队 真 靠后面 人 都 说 人 不为所动 真的 无语 透
0,真的 哭
0,绝
0,黎深 冰雕 围栏 上 写 再 靠近 一点 冰雪 就要 融化 没用 叠 纸 有用 细节 啊啊啊 戳
0,啊啊啊 啊啊啊 啊啊啊 单 抽出 自推 呜呜 呜呜 呜呜 呜呜 终于 欧了 一回 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊
0,降价 暴蒙
0,我担 六月 机场 出发 公开 行程 上学 去不去 接机
0,真的假 充
0,深空 四位 男主 梦 女
0,唯一 一个 买 方向盘 都 摸过 人
0,深空 出 花环 掏 68
0,一个 人 单身 五年 多才 选 男朋友 很难 接受 选错 还 自我 怀疑 不 改正 机会 苛刻 不 包容 人 真的 能变
0,说 估计 拍摄 最 清晰 人 哈哈哈 朋友 都 偷 视频 面前 唱 我手 很 稳 泰国 泰国 芭提雅 开心 嗷 微博 视频
0,美好 赞美 春天 想不到 几张 蕨类植物 补 死 而生 感觉 或者说 浴 火凤凰 味道
0,再 回到 才 像是 家
0,渴望 能见 请 记得 开口 见 骄傲 面前 毫无 骄傲 可言 唯有 想见 见面 才 意义 西蒙娜 德 波伏娃 越洋 情书
0,我困 睡着 时不时 会 醒来 看 不 身边 客厅 抽烟 留 图 暖
0,我来 大姨妈 咳嗽 会 喷喷 大腿 那种 程度 好 几次 一大 股 安心 裤 都 阻挡 不住 很 夸张 坐 吃饭 站 大腿 流下去 买 外卖 毛毯 包住 去 厕所 换 新 裤子
0,来到 世界 上 使命
0,我来 东北 踏马 吃 吃 吃
0,我来 互动
0,来看 天津 大爷 跳水
0,我来力 蛇 蛇 预警 慎入 实在 不 微博 屏蔽 别人
0,我雷宿 伞 之魂
0,离家出走 小灰 样子 想念 灰灰 想念 小白
0,理解 无条件 爱 指外 无条件 外貌 家境 成绩 收入 都 爱 对内 无 爱 善良 爱 勇敢 爱 高贵 灵魂 都 不算 条件 爱 爱 本身 人 内在 特质 区分 其他人 岂 爱 爱 任何人 爱 不 廉价
